08 19 17:37:40.645  INFO mysql_avatar::mysqld:73       : Binlog watcher inited, start after 3 secs, running every 3 secs
08 19 17:37:43.650 DEBUG mysql_avatar::mysqld:108      : Binlog file changed...C:/Users/BK-liao/mysqltest/data/binlog/mysql-bin.000002
08 19 17:37:54.791 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.791 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.791 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.791 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.791 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.791 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.791 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.792 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.792 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.792 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.792 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.792 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.792 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.792 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.792 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.792 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.792 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.793 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.793 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.793 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.793 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.793 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.793 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.793 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.793 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.794 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.794 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.794 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.794 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.794 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.794 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.794 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.794 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.795 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.795 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.795 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.795 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.795 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.795 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.795 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.795 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.795 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.795 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.796 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.796 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.796 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.796 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.796 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.796 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.796 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.796 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.796 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.797 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.797 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.797 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.797 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.797 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.797 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.797 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.797 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.798 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.798 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.798 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.798 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.798 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.798 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.798 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.799 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.799 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.799 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.799 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.799 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.799 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.799 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.799 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.800 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.800 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.800 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.800 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.800 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.800 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.800 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.801 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.801 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.801 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.801 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.801 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.801 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.802 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.802 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.802 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.802 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.802 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.802 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.802 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.802 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.803 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.803 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.803 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.803 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.803 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.803 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.803 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.804 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.804 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.804 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.804 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.804 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.804 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.804 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.804 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.804 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.805 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.805 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.805 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.805 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.805 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.805 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.805 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.805 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.805 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.805 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.806 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.806 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.806 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.806 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.806 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.806 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.806 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.806 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.806 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.807 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.807 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.807 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.807 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.807 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.807 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.807 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.807 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.807 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.808 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.808 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.808 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.808 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.808 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.808 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.808 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.809 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.809 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.809 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.809 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.809 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.809 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.809 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.809 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.809 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.810 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.810 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.810 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.810 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.810 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.810 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.810 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.810 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.811 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.811 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.811 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.811 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.811 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.811 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.811 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.811 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.811 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.811 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.812 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.812 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.812 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.812 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.812 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.812 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.812 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.812 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.812 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.813 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.813 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.813 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.813 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.813 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.813 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.813 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.814 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.814 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.814 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.814 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.814 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.814 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.814 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.814 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.814 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.815 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.815 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.815 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.815 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.815 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.815 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.815 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.815 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.815 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.815 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.816 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.816 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.816 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.816 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.816 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.816 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.816 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.816 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.817 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.817 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.817 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.817 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.817 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.817 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.818 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.818 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.818 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.818 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.818 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.819 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.819 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.819 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.819 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.819 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.819 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.819 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.819 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.820 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.820 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.820 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.820 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.820 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.820 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.820 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.820 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.820 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.820 DEBUG mysql_avatar::mysqld:166      : socket.writable...
08 19 17:37:54.821 DEBUG mysql_avatar::mysqld:166      : socket.writable...
